企业名称,登记状态,注册资本,所属区县,所属行业,江苏省企业地址,,经度,纬度,需求量,,
常州沃克光电仪器有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区兴明西路101号,,119.597897,31.723247,2.58E-06,,
江苏中恒炉业有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区金胜东路216号,,119.64434,31.66475,2.58E-06,,
常州嘉丰新材料有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金胜东路215号,,119.597897,31.723247,2.58E-06,,
江苏迎华精密机械科技有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区薛埠镇公园路1号,,119.597897,31.723247,2.58E-06,,
常州丽芙纺织品有限公司,存续,2000,金坛区,纺织业,江苏省常州市金坛区兴华路291号,,119.595932,31.742802,5.16E-06,,
江苏瑞奥减速机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区华兴路206号,,119.597897,31.723247,2.58E-06,,
常州市创拓纺织有限公司,存续,1000,金坛区,纺织业,江苏省常州市金坛区兴明西路99号,,119.64957,31.670288,2.58E-06,,
江苏义盛医疗用品有限公司,存续,1000,金坛区,医药制造业,江苏省常州市金坛区华兴路208号,,119.618472,31.791897,2.58E-06,,
常州市金坛区安得兴金属制品有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区薛埠镇工业园区夏霄路1号,,119.645128,31.664687,2.58E-06,,
常州卡夫特机械有限公司,存续,1060,金坛区,通用设备制造业,江苏省常州市金坛区薛埠镇工业园区夏霄路2号,,119.645128,31.664687,2.73E-06,,
常州幸立机械科技有限公司,存续,1500,金坛区,汽车制造业,江苏省常州市金坛区薛埠镇工业园区夏霄路1-5号,,119.649191,31.749375,3.87E-06,,
江苏幸维金属科技有限公司,存续,1775,金坛区,汽车制造业,江苏省常州市金坛区薛埠镇工业园区夏霄路1—5号,,119.64802,31.669926,4.58E-06,,
常州嘉宥柴油机零部件有限公司,存续,1280,金坛区,通用设备制造业,江苏省常州市金坛区薛埠镇工业园区夏霄路8号,,119.642731,31.763857,3.30E-06,,
祥恒（常州）包装有限公司,存续,1500,金坛区,造纸和纸制品业,江苏省常州市金坛区水北镇工业园集中区,,119.644077,31.761481,3.87E-06,,
江苏后肖恒燕新型幕墙材料有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区薛埠镇工业园区曙光南路1号,,119.382381,31.717564,2.58E-06,,
常州华德机械有限公司,存续,1450,金坛区,通用设备制造业,江苏省常州市金坛区指前镇兴标南路58号,,119.645896,31.758567,3.74E-06,,
常州市鼎晨包装有限公司,存续,1000,金坛区,造纸和纸制品业,江苏省常州市金坛区复兴路19号,,119.417249,31.790597,2.58E-06,,
常州市朗科精密机械有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区华兴路201号,,119.64957,31.670288,2.58E-06,,
江苏缔成特材科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金胜东路218号,,119.385313,31.7164,2.58E-06,,
常州银登金属制品有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区复兴路8号,,119.597897,31.723247,2.58E-06,,
常州市金坛技鼎精密机械有限公司,存续,1080,金坛区,通用设备制造业,江苏省常州市金坛区金胜东路219号,,119.597897,31.723247,2.79E-06,,
江苏骏稳电源制造有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区薛埠镇工业园区凤凰路6-3号,,119.597897,31.723247,2.58E-06,,
常州久泽机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区薛埠东环一路188号,,119.644618,31.765142,2.58E-06,,
江苏极研模块建筑有限公司,存续,1200,金坛区,金属制品业,江苏省常州市金坛区复兴路7号,,119.652822,31.748223,3.09E-06,,
常州瑞能铝业有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区金胜东路229号,,119.654357,31.747039,2.58E-06,,
常州天易新能源有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区复兴路3-6号,,119.647552,31.761487,2.58E-06,,
江苏中迪新材料技术有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华业路139号,,119.654357,31.747039,2.58E-06,,
江苏中煜橡塑科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华业路139号,,119.654357,31.747039,2.58E-06,,
江苏博盟科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区尧塘镇水北迎春路28号,,119.654357,31.747039,2.58E-06,,
常州博瑞汽车电控科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区汇福路666号,,119.654357,31.747039,2.58E-06,,
江苏烨煜电子科技有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区兴明西路59号15号楼,,119.654357,31.747039,2.58E-06,,
江苏世博新能源装备有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区兴明西路59号15号楼,,119.654357,31.747039,2.58E-06,,
江苏金怡仪器科技有限公司,存续,1100,金坛区,仪器仪表制造业,江苏省常州市金坛区金宜公路6公里处北侧,,119.654357,31.747039,2.84E-06,,
常州贞和汽车零部件有限公司,存续,1276,金坛区,汽车制造业,江苏省常州市金坛区兴明西路59号,,119.654357,31.747039,3.29E-06,,
常州华欧照明电器有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区迎春路3号,,119.654357,31.747039,2.58E-06,,
江苏鼎荣电缆科技有限公司,存续,2010,金坛区,电气机械和器材制造业,江苏省常州市金坛区柘荡村委工业园4号楼,,119.654357,31.747039,5.18E-06,,
江苏慧丰密封件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区尧塘街道迎春村委小吕庄58号,,119.654357,31.747039,2.58E-06,,
常州佳灵药业有限公司,存续,372064,金坛区,医药制造业,江苏省常州市金坛区尧塘镇迎春村委西观庄68号,,119.654357,31.747039,9.60E-04,,
江苏嘉源丰机械制造有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区汇华路003号,,119.654357,31.747039,2.58E-06,,
江苏迪迈新材料有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区兴明路26号,,119.660006,31.723457,5.16E-06,,
江苏里浦智能科技有限公司,存续,1100,金坛区,汽车制造业,江苏省常州市金坛区迎春路3号,,119.654047,31.748113,2.84E-06,,
常州杰达制衣有限公司,存续,1000,金坛区,纺织服装、服饰业,江苏省常州市金坛区薛埠镇百花东路,,119.654357,31.747039,2.58E-06,,
伊莎贝棱辉特（常州）电子科技有限公司,存续,4260,金坛区,电气机械和器材制造业,江苏省常州市金坛区鑫城大道2898号,,119.654792,31.748845,1.10E-05,,
常州市赛墨科技有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区鑫城大道2898号,,119.649128,31.761959,2.58E-06,,
江苏库玛新材料有限公司,存续,3000,金坛区,汽车制造业,江苏省常州市金坛经济开发区兴华路048号,,119.652799,31.754309,7.74E-06,,
常州市长江电力机械厂有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区兴辰路10号,,119.652799,31.754309,3.87E-06,,
常州柏嘉机械加工有限公司,在业,1000,金坛区,通用设备制造业,江苏省常州市金坛区兴河东路56号,,119.652799,31.754309,2.58E-06,,
凯斯宝玛五金科技（江苏）有限公司,存续,1491,金坛区,金属制品业,江苏省常州市金坛区华城路1668号,,119.654357,31.747039,3.85E-06,,
江苏吉宏自动化设备有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区华城路1668号,,119.652799,31.754309,2.58E-06,,
江苏鑫颢泰新材料有限公司,存续,1088,金坛区,金属制品业,江苏省常州市金坛区华城路1668号,,119.652799,31.754309,2.81E-06,,
常州九方润德新材料有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区华城路1668号,,119.649592,31.761938,2.58E-06,,
吉地亚汽车系统（常州）有限公司,存续,3550,金坛区,汽车制造业,江苏省常州市金坛区华城路1668号,,119.654347,31.752486,9.16E-06,,
常州威可特新材料有限公司,存续,1914,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路1668号,,119.655756,31.748606,4.94E-06,,
常州增材制造研究院有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路1668号,,119.654347,31.752486,2.58E-06,,
江苏鸿硕工程塑料科技股份有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路1668号,,119.590679,31.817406,2.58E-06,,
江苏安田亚士达机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区华城路1668号,,119.654347,31.752486,2.58E-06,,
江苏双笑新能源科技有限公司,存续,1050,金坛区,汽车制造业,江苏省常州市金坛区华城路1668号,,119.654294,31.752664,2.71E-06,,
常州欧德嘉电子科技有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区华城路1668号,,119.483406,31.829866,2.58E-06,,
德锐福传动系统（常州）有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区华城路1668号,,119.64861,31.76533,2.58E-06,,
常州杰美德精密型材有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路1668号,,119.656467,31.748957,2.58E-06,,
江苏华日源电子科技有限公司,存续,3000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区尧塘镇金武路18号,,119.656467,31.748957,7.74E-06,,
常州市鑫辉网具有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区金胜东路236号,,119.657251,31.748045,2.58E-06,,
江苏同威信达生物科技有限公司,在业,2000,金坛区,医药制造业,江苏省常州市金坛区华城路1668号,,119.654495,31.75483,5.16E-06,,
常州易联电子科技有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区华城路1668号3号楼,,119.657741,31.747212,5.16E-06,,
常州申嘉金属制品有限公司,存续,1500,金坛区,金属制品业,江苏省常州市金坛区兴辰路8号,,119.655888,31.752556,3.87E-06,,
常州市哈里路亚户外用品有限公司,存续,2000,金坛区,金属制品业,江苏省常州市金坛区河头镇薛庄村,,119.65472,31.755292,5.16E-06,,
常州松马动力科技有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区河山环路17号,,119.66377,31.72287,3.87E-06,,
常州万诚机械科技有限公司,存续,1200,金坛区,通用设备制造业,江苏省常州市金坛区河山环路15号,,119.66377,31.72287,3.09E-06,,
常州天宏纸品有限公司,存续,2000,金坛区,造纸和纸制品业,江苏省常州市金坛经济开发区河山环路7号,,119.483408,31.829865,5.16E-06,,
司达磁电科技（常州）有限公司,存续,43065,金坛区,电气机械和器材制造业,江苏省常州市金坛区河山环路38号,,119.657387,31.752013,1.11E-04,,
江苏一博自动化设备有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区河山环路7号,,119.656758,31.752896,2.58E-06,,
莱克勒喷嘴系统（常州）有限公司,在业,3190,金坛区,通用设备制造业,江苏省常州市金坛区德城路99号,,119.657387,31.752013,8.23E-06,,
江苏优卓诺仪器制造有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区白塔镇曹庄村6号,,119.656758,31.752896,2.58E-06,,
江苏润德精密机械有限公司,存续,1280,金坛区,通用设备制造业,江苏省常州市金坛经济开发区汇福路9号,,119.373478,31.706967,3.30E-06,,
江苏凯兴管道有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区直溪镇井庄村委张家棚188号,,119.653915,31.761425,2.58E-06,,
江苏大中传动设备有限公司,存续,1080,金坛区,通用设备制造业,江苏省常州市金坛区河山环路32号,,119.656443,31.755155,2.79E-06,,
江苏天广实业有限公司,存续,1088,金坛区,金属制品业,江苏省常州市金坛区金胜东路249号,,119.401783,31.785121,2.81E-06,,
常州高盛纺织有限公司,存续,1000,金坛区,纺织业,江苏省常州市金坛区河山环路6号,,119.401783,31.785121,2.58E-06,,
常州双亿自动化科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区河山环路6号,,119.656679,31.757358,2.58E-06,,
江苏春立家具有限公司,存续,2000,金坛区,家具制造业,江苏省常州市金坛区金胜东路249号,,119.401783,31.785121,5.16E-06,,
江苏裕隆纸制品科技有限公司,存续,1000,金坛区,造纸和纸制品业,江苏省常州市金坛区汇福路199号,,119.660644,31.747779,2.58E-06,,
常州志得电子有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区龙湖路18号,,119.660644,31.747779,2.58E-06,,
常州长荣纺织有限公司,存续,1000,金坛区,纺织业,江苏省常州市金坛区河山环路8号,,119.421659,31.61816,2.58E-06,,
常州市金坛神湖机电有限公司,存续,3000,金坛区,通用设备制造业,江苏省常州市金坛区龙湖路39号,,119.421659,31.61816,7.74E-06,,
常州明辉丝织有限公司,存续,2000,金坛区,纺织业,江苏省常州市金坛区河山环路9号,,119.659104,31.753236,5.16E-06,,
江苏盈讯测控科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区建昌集镇沿河南路8号,,119.652586,31.766792,2.58E-06,,
江苏瑞明新材料科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇亿晶路99号,,119.652586,31.766792,2.58E-06,,
江苏登兴塑化有限公司,存续,15065,金坛区,橡胶和塑料制品业,江苏省常州市金坛区建昌镇井庄村,,119.652799,31.754309,3.89E-05,,
江苏德朗尼工业自动化有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区经济开发区河山环路10号,,119.6606,31.751783,2.58E-06,,
中悦汽车部件（江苏）有限公司,存续,3000,金坛区,汽车制造业,江苏省常州市金坛区龙湖路21号,,119.597897,31.723247,7.74E-06,,
江苏万泉金属制品有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区龙湖路10号,,119.639119,31.635977,2.58E-06,,
斯米伽（常州）精密制造有限公司,存续,2000,金坛区,仪器仪表制造业,江苏省常州市金坛区龙湖路45号,,119.659899,31.754756,5.16E-06,,
江苏恒成称重设备有限公司,存续,2000,金坛区,仪器仪表制造业,江苏省常州市金坛区龙湖路1号,,119.652799,31.754309,5.16E-06,,
江苏赛惠斯电器科技有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区龙湖路17号,,119.40108,31.789115,5.16E-06,,
江苏喆瑞照明科技有限公司,存续,1380,金坛区,电气机械和器材制造业,江苏省常州市金坛区龙湖路15号,,119.664334,31.677038,3.56E-06,,
常州市金坛利云汽车电机有限公司,存续,3000,金坛区,汽车制造业,江苏省常州市金坛区龙湖路1号,,119.663841,31.74808,7.74E-06,,
常州市科慧汽车电器有限公司,存续,1080,金坛区,汽车制造业,江苏省常州市金坛区龙湖路10号,,119.663841,31.74808,2.79E-06,,
常州帝升重工机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区华城路1788号,,119.655722,31.768516,2.58E-06,,
江苏朋逸高新材料科技有限公司,存续,3000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区龙湖路8号,,119.583076,31.743332,7.74E-06,,
江苏荷马固装装饰设计有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区龙湖路2号,,119.367301,31.71853,2.58E-06,,
常州杰克服装有限公司,存续,2000,金坛区,纺织服装、服饰业,江苏省常州市金坛区儒林晨风西街31号,,119.683044,31.710441,5.16E-06,,
常州市金坛汤庄电镀有限公司,存续,1500,金坛区,金属制品业,江苏省常州市金坛区亿晶路16号,,119.68259,31.709621,3.87E-06,,
常州龙河时装有限公司,存续,1595,金坛区,纺织服装、服饰业,江苏省常州市金坛经济开发区河头工业园兴河东路3号,,119.597897,31.723247,4.11E-06,,
江苏保宏金属科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区龙湖路2号,,119.675535,31.722219,2.58E-06,,
江苏广锐金属制造有限公司,存续,1068,金坛区,金属制品业,江苏省常州市金坛经济开发区晨风东路666号,,119.675535,31.722219,2.75E-06,,
江苏吉祥吉艺新型幕墙材料有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区薛埠镇石马村致和路10号,,119.675535,31.722219,2.58E-06,,
江苏新顺章机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛经济开发区双龙路12号,,119.597897,31.723247,2.58E-06,,
常州常固土工合成材料有限公司,存续,1080,金坛区,橡胶和塑料制品业,江苏省常州市金坛区指前镇丰产村委马达山村66号,,119.597897,31.723247,2.79E-06,,
常州市宝瑞汽车附件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区河山环路22号,,119.545757,31.75512,2.58E-06,,
江苏锋怡精密工具有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛经济开发区兴隆北路16-1号,,119.559286,31.765412,2.58E-06,,
常州华英博传动机械有限公司,存续,1500,金坛区,通用设备制造业,江苏省常州市金坛区兴隆北路10号,,119.556388,31.747531,3.87E-06,,
常州港华半导体科技有限公司,存续,1080,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛经济开发区双龙路8号,,119.565145,31.772209,2.79E-06,,
常州智宝能源科技有限公司,存续,1200,金坛区,汽车制造业,江苏省常州市金坛区金龙大道559号,,119.567076,31.769291,3.09E-06,,
江苏赛睿新能源科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇五叶集镇北街1号,,119.56754,31.768552,2.58E-06,,
江苏华苏工业炉制造有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区双龙路5号,,119.567756,31.772187,2.58E-06,,
江苏朴乐纺织科技有限公司,存续,1000,金坛区,纺织业,江苏省常州市金坛区兴隆北路36号,,119.567756,31.772187,2.58E-06,,
常州吉和智能家具有限公司,存续,1914,金坛区,家具制造业,江苏省常州市金坛区河山环路18号,,119.567756,31.772187,4.94E-06,,
江苏得利再生胶制造有限公司,存续,1050,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇新春村1号,,119.567756,31.772187,2.71E-06,,
常州市倍斯特纺织有限公司,存续,1300,金坛区,纺织业,江苏省常州市金坛区兴隆路38号,,119.567756,31.772187,3.35E-06,,
江苏傲润塑业科技有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业园区经十二路18号,,119.581203,31.760372,5.16E-06,,
江苏宝弘塑业有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业区经十二路18号,,119.654357,31.747039,2.58E-06,,
江苏肇风机电设备有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区兴华路167号,,119.511758,31.743451,2.58E-06,,
江苏好牧人塑业有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业园区经十二路18号,,119.5813,31.787491,5.16E-06,,
常州杰铭新材料科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区月湖北路33号,,119.579808,31.741435,2.58E-06,,
江苏澋润数控科技有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区珠山路19号,,119.59172,31.761802,2.58E-06,,
江苏东方正泽生物科技有限公司,存续,1000,金坛区,医药制造业,江苏省常州市金坛区月湖北路59号,,119.591381,31.773156,2.58E-06,,
江苏艾龙森汽车部件有限公司,存续,2600,金坛区,汽车制造业,江苏省常州市金坛区月湖北路39号,,119.591381,31.773156,6.71E-06,,
安格诺尔（江苏）智能电气有限公司,存续,3100,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.58975,31.782689,8.00E-06,,
江苏悦马特机械科技有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区文景路6号,,119.592211,31.775626,2.58E-06,,
常州拓浦照明科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.597897,31.723247,2.58E-06,,
江苏江南清洁能源研究院有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.597972,31.764989,2.58E-06,,
江苏宝财自动化装备有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区文景路1号,,119.597972,31.764989,2.58E-06,,
江苏齐忻新材料有限公司,存续,10000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区临港路9号,,119.554444,31.720444,2.58E-05,,
常州中融能源科技有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区临港路9号,,119.597377,31.78045,2.58E-05,,
晨风（江苏）针织饰品有限公司,存续,6000,金坛区,纺织业,江苏省常州市金坛区金城南路166号,,119.597897,31.723247,1.55E-05,,
常州胜麦克电子科技有限公司,存续,10000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区白塔路2268号,,119.59028,31.73752,2.58E-05,,
胜伟策电子（江苏）有限公司,存续,41535,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区白塔路2268号,,119.6012,31.773458,1.07E-04,,
江苏晨洋电缆有限公司,存续,15800,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇白塔路1459号,,119.595244,31.743199,4.07E-05,,
常州正鹏服饰有限公司,存续,5000,金坛区,纺织服装、服饰业,江苏省常州市金坛区金城镇开元路20-7号,,119.600601,31.753384,1.29E-05,,
安普科技有限公司,存续,10000,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇西环二路16号,,119.60202,31.773251,2.58E-05,,
常州金源永利达电子科技有限公司,存续,5455,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇西环二路16号,,119.595932,31.742802,1.41E-05,,
常州中晟智能制造有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区荆元路77号,,119.595932,31.742802,1.29E-05,,
江苏润龙电力器材有限公司,存续,5160,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇白塔路99号,,119.595932,31.742802,1.33E-05,,
江苏易成电力器材有限公司,存续,13766,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇工业园区红山路1号,,119.595932,31.742802,3.55E-05,,
江苏聚柔光电新材料有限公司,存续,5000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区西城北路88号,,119.595932,31.742802,1.29E-05,,
江苏星云谷新能源汽车有限公司,存续,6000,金坛区,汽车制造业,江苏省常州市金坛区盐港中路69号9幢,,119.595932,31.742802,1.55E-05,,
常州恒嘉半导体科技有限公司,存续,10000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区盐港中路69号9幢,,119.605172,31.753356,2.58E-05,,
江苏派崴智能科技有限公司,存续,5000,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇盐港中路9号,,119.597603,31.735522,1.29E-05,,
江苏忠大新能源科技有限公司,存续,20000,金坛区,汽车制造业,江苏省常州市金坛区盐港中路69号9幢,,119.6012,31.795884,5.16E-05,,
江苏康泰热交换设备工程有限公司,存续,21093050066,金坛区,电气机械和器材制造业,江苏省常州市金坛区丹阳门北路98号,,119.6012,31.795884,5.44E+01,,
江苏金榆科技集团有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金城镇丹阳门北路张角山10号,,119.6012,31.795884,1.29E-05,,
江苏亚达服装厂有限公司,存续,5000,金坛区,纺织服装、服饰业,江苏省常州市金坛区西门大街88号,,119.6012,31.795884,1.29E-05,,
江苏天辉锂电池有限公司,存续,30000,金坛区,电气机械和器材制造业,江苏省常州市金坛区良常路86号,,119.6012,31.795884,7.74E-05,,
鹏辉能源常州动力锂电有限公司,存续,20000,金坛区,电气机械和器材制造业,江苏省常州市金坛区良常路86号,,119.611809,31.76529,5.16E-05,,
延锋轻质复合材料（常州）有限公司,存续,8000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路1668号(经营场所:常州市金坛区华业路139号车间九一层),,119.610608,31.751899,2.06E-05,,
江苏皇威动力有限公司,存续,6000,金坛区,通用设备制造业,江苏省常州市金坛区金城镇后阳集镇后阳街71号,,119.610608,31.751899,1.55E-05,,
常州亚邦制药有限公司,存续,7000,金坛区,医药制造业,江苏省常州市金坛区良常东路6号,,119.595932,31.742802,1.81E-05,,
江苏领越电气有限公司,存续,5058,金坛区,电气机械和器材制造业,江苏省常州市金坛区薛埠镇工业园区东环一路118号,,119.613594,31.753505,1.30E-05,,
当升科技（常州）新材料有限公司,在业,128000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区金城大道155号,,119.59237,31.719918,3.30E-04,,
江苏帝姆斯制冷设备有限公司,存续,5050,金坛区,通用设备制造业,江苏省常州市金坛区华城中路1668号,,119.45433,31.795067,1.30E-05,,
常州鑫塑管业科技有限公司,存续,5168,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金城中路632号,,119.501115,31.81957,1.33E-05,,
江苏源力汽车内饰件有限公司,存续,9518,金坛区,汽车制造业,江苏省常州市金坛区金城镇白塔工业集中区金宜路1号,,119.623311,31.750199,2.45E-05,,
常州金坛泰都实业有限公司,存续,7.14E+11,金坛区,纺织服装、服饰业,江苏省常州市金坛区华城中路138号,,119.624468,31.731761,1.84E+03,,
巍捷尔机床（中国）有限公司,存续,6390,金坛区,通用设备制造业,江苏省常州市金坛区华城中路168号,,119.597897,31.723247,1.65E-05,,
常州京西汽车电子科技有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.464787,31.780432,1.29E-05,,
卡迈锡精密成形（江苏）有限公司,存续,6380,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.62821,31.753363,1.65E-05,,
迈恩德（中国）电子有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.628302,31.751498,2.58E-05,,
雷诺德（中国）传动产品有限公司,存续,7656,金坛区,通用设备制造业,江苏省常州市金坛区华城中路168号,,119.629123,31.747367,1.97E-05,,
江苏百冠汽车配件有限公司,存续,12760,金坛区,汽车制造业,江苏省常州市金坛区晨风路877号,,119.634693,31.74402,3.29E-05,,
常州市金坛区国安汽车工业有限公司,存续,100000,金坛区,汽车制造业,江苏省常州市金坛区东城宜景苑7-110、210号,,119.46018,31.781849,2.58E-04,,
常州金坛鑫隆防水塑胶制品有限公司,存续,10158,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金宜路8号,,119.458843,31.777019,2.62E-05,,
江苏智信新能源车辆科技有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金湖路998号,,119.630055,31.742918,1.29E-05,,
江苏经纬宏博汽车零部件股份有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金湖路998号,,119.461541,31.793149,1.29E-05,,
江苏金湟纸业有限公司,存续,6000,金坛区,造纸和纸制品业,江苏省常州市金坛经济开发区东村东路88号,,119.623571,31.723254,1.55E-05,,
金坛柴油机常州有限公司,存续,509122,金坛区,通用设备制造业,江苏省常州市金坛区华城东路1号,,119.63427,31.743114,1.31E-03,,
江苏天由发展有限公司,存续,5000,金坛区,仪器仪表制造业,江苏省江苏省常州市金坛区华城东路188号,,119.635361,31.74785,1.29E-05,,
江苏鸿瑞昌泰纺织有限公司,存续,5861399786,金坛区,纺织业,江苏省金坛经济开发区汇贤中路89号,,119.452912,31.781375,1.51E+01,,
英格索兰（常州）工具有限公司,存续,9570,金坛区,通用设备制造业,江苏省江苏省常州市金坛区晨风路190号,,119.452912,31.781375,2.47E-05,,
江苏金坛汽车工业有限公司,存续,79000,金坛区,汽车制造业,江苏省常州市金坛区金坛大道79号,,119.638828,31.744353,2.04E-04,,
江苏金坛钱资湖电动汽车有限公司,存续,30000,金坛区,汽车制造业,江苏省常州市金坛区金坛大道79号,,119.638828,31.744353,7.74E-05,,
江苏康尔瑞医用科技有限公司,存续,5000,金坛区,医药制造业,江苏省常州市金坛区经济开发区华城金湖路58号,,119.635508,31.733714,1.29E-05,,
